step,x,y,u
220,27,4,4.513595052805e-02
220,28,4,3.622184392704e-02
220,29,4,3.073562364187e-02
220,30,4,2.926233630269e-02
220,31,4,3.137407051960e-02
220,32,4,3.609036334439e-02
220,33,4,4.231080257105e-02
220,34,4,4.907192984657e-02
220,35,4,5.562651413370e-02
220,36,4,6.141565832938e-02
220,37,4,6.600531455480e-02
220,38,4,6.903104743313e-02
220,39,4,7.016957729307e-02
220,40,4,6.914015216139e-02
220,41,4,6.572970332185e-02
220,42,4,5.983042775340e-02
220,43,4,5.147670078405e-02
220,44,4,4.086986028179e-02
220,45,4,2.838331464228e-02
220,46,4,1.454517026647e-02
220,47,4,0.000000000000e+00
220,0,5,0.000000000000e+00
220,1,5,1.685799878807e-02
220,2,5,3.291594166568e-02
220,3,5,4.744174811665e-02
220,4,5,5.983042775340e-02
220,5,5,6.964648971154e-02
220,6,5,7.664396995095e-02
220,7,5,8.076187415242e-02
220,8,5,8.209759974465e-02
220,9,5,8.086660196378e-02
220,10,5,7.736231866474e-02
220,11,5,7.193431206178e-02
220,12,5,6.500141684049e-02
220,13,5,5.710635378112e-02
220,14,5,4.899687513733e-02
220,15,5,4.168991726810e-02
220,16,5,3.645068563288e-02
220,17,5,3.461586586586e-02
220,18,5,3.723000647391e-02
220,19,5,4.455790091627e-02
220,20,5,5.566017766489e-02
220,21,5,6.829837646482e-02
220,22,5,7.937170083057e-02
220,23,5,8.584836313686e-02
220,24,5,8.584836313686e-02
220,25,5,7.937170083057e-02
220,26,5,6.829837646482e-02
220,27,5,5.566017766489e-02
220,28,5,4.455790091627e-02
220,29,5,3.723000647391e-02
220,30,5,3.461586586586e-02
220,31,5,3.645068563288e-02
220,32,5,4.168991726810e-02
220,33,5,4.899687513733e-02
220,34,5,5.710635378112e-02
220,35,5,6.500141684049e-02
220,36,5,7.193431206178e-02
220,37,5,7.736231866474e-02
220,38,5,8.086660196378e-02
220,39,5,8.209759974465e-02
220,40,5,8.076187415242e-02
220,41,5,7.664396995095e-02
220,42,5,6.964648971154e-02
220,43,5,5.983042775340e-02
220,44,5,4.744174811665e-02
220,45,5,3.291594166568e-02
220,46,5,1.685799878807e-02
220,47,5,0.000000000000e+00
220,0,6,0.000000000000e+00
220,1,6,1.846090667874e-02
220,2,6,3.607008120826e-02
220,3,6,5.204445353938e-02
220,4,6,6.572970332185e-02
220,5,6,7.664396995095e-02
220,6,6,8.449919515673e-02
220,7,6,8.919739716963e-02
220,8,6,9.080431957770e-02
220,9,6,8.950988191888e-02
220,10,6,8.559266307898e-02
220,11,6,7.941112653616e-02
220,12,6,7.144125579944e-02
220,13,6,6.236153444152e-02
220,14,6,5.315098183172e-02
220,15,6,4.512820200755e-02
220,16,6,3.984625437868e-02
220,17,6,3.879324688507e-02
220,18,6,4.293185521898e-02
220,19,6,5.221292068584e-02
220,20,6,6.527104060226e-02
220,21,6,7.950492262314e-02
220,22,6,9.163294404664e-02
220,23,6,9.861319062108e-02
220,24,6,9.861319062108e-02
220,25,6,9.163294404664e-02
220,26,6,7.950492262314e-02
220,27,6,6.527104060226e-02
220,28,6,5.221292068584e-02
220,29,6,4.293185521898e-02
220,30,6,3.879324688507e-02
220,31,6,3.984625437868e-02
220,32,6,4.512820200755e-02
220,33,6,5.315098183172e-02
220,34,6,6.236153444152e-02
220,35,6,7.144125579944e-02
220,36,6,7.941112653616e-02
220,37,6,8.559266307898e-02
220,38,6,8.950988191888e-02
220,39,6,9.080431957770e-02
220,40,6,8.919739716963e-02
220,41,6,8.449919515673e-02
220,42,6,7.664396995095e-02
220,43,6,6.572970332185e-02
220,44,6,5.204445353938e-02
220,45,6,3.607008120826e-02
220,46,6,1.846090667874e-02
220,47,6,0.000000000000e+00
220,0,7,0.000000000000e+00
220,1,7,1.935207328017e-02
220,2,7,3.783917941179e-02
220,3,7,5.466123441797e-02
220,4,7,6.914015216139e-02
220,5,7,8.076187415242e-02
220,6,7,8.919739716963e-02
220,7,7,9.430007499087e-02
220,8,7,9.608227325642e-02
220,9,7,9.468289760217e-02
220,10,7,9.034646760469e-02
220,11,7,8.343903550526e-02
220,12,7,7.451769729252e-02
220,13,7,6.444108744951e-02
220,14,7,5.446219465898e-02
220,15,7,4.620747797758e-02
220,16,7,4.145643617738e-02
220,17,7,4.171448364723e-02
220,18,7,4.769129283747e-02
220,19,7,5.888645309187e-02
220,20,7,7.348145315185e-02
220,21,7,8.863494841352e-02
220,22,7,1.011283558533e-01
220,23,7,1.081794630450e-01
220,24,7,1.081794630450e-01
220,25,7,1.011283558533e-01
220,26,7,8.863494841352e-02
220,27,7,7.348145315185e-02
220,28,7,5.888645309187e-02
220,29,7,4.769129283747e-02
220,30,7,4.171448364723e-02
220,31,7,4.145643617738e-02
220,32,7,4.620747797758e-02
220,33,7,5.446219465898e-02
220,34,7,6.444108744951e-02
220,35,7,7.451769729252e-02
220,36,7,8.343903550526e-02
220,37,7,9.034646760469e-02
220,38,7,9.468289760217e-02
220,39,7,9.608227325642e-02
220,40,7,9.430007499087e-02
220,41,7,8.919739716963e-02
220,42,7,8.076187415242e-02
220,43,7,6.914015216139e-02
220,44,7,5.466123441797e-02
220,45,7,3.783917941179e-02
220,46,7,1.935207328017e-02
220,47,7,0.000000000000e+00
220,0,8,0.000000000000e+00
220,1,8,1.957209134715e-02
220,2,8,3.829868337711e-02
220,3,8,5.539141510093e-02
220,4,8,7.016957729307e-02
220,5,8,8.209759974465e-02
220,6,8,9.080431957770e-02
220,7,8,9.608227325642e-02
220,8,8,9.787191304109e-02
220,9,8,9.624500033840e-02
220,10,8,9.140991262793e-02
220,11,8,8.376188926532e-02
220,12,8,7.398409645805e-02
220,13,8,6.316644222752e-02
220,14,8,5.286012430184e-02
220,15,8,4.496142477635e-02
220,16,8,4.136030623528e-02
220,17,8,4.340728786183e-02
220,18,8,5.138922204084e-02
220,19,8,6.426010668837e-02
220,20,8,7.978289610548e-02
220,21,8,9.504530285686e-02
220,22,8,1.071455509910e-01
220,23,8,1.138111738703e-01
220,24,8,1.138111738703e-01
220,25,8,1.071455509910e-01
220,26,8,9.504530285686e-02
220,27,8,7.978289610548e-02
220,28,8,6.426010668837e-02
220,29,8,5.138922204084e-02
220,30,8,4.340728786183e-02
220,31,8,4.136030623528e-02
220,32,8,4.496142477635e-02
220,33,8,5.286012430184e-02
220,34,8,6.316644222752e-02
220,35,8,7.398409645805e-02
220,36,8,8.376188926532e-02
220,37,8,9.140991262793e-02
220,38,8,9.624500033840e-02
220,39,8,9.787191304109e-02
220,40,8,9.608227325642e-02
220,41,8,9.080431957770e-02
220,42,8,8.209759974465e-02
220,43,8,7.016957729307e-02
220,44,8,5.539141510093e-02
220,45,8,3.829868337711e-02
220,46,8,1.957209134715e-02
220,47,8,0.000000000000e+00
220,0,9,0.000000000000e+00
220,1,9,1.919257826575e-02
220,2,9,3.758422320922e-02
220,3,9,5.441986833845e-02
220,4,9,6.903104743313e-02
220,5,9,8.086660196378e-02
220,6,9,8.950988191888e-02
220,7,9,9.468289760217e-02
220,8,9,9.624500033840e-02
220,9,9,9.420230184628e-02
220,10,9,8.874890560572e-02
220,11,9,8.035390157119e-02
220,12,9,6.988192033084e-02
220,13,9,5.869174928028e-02
220,14,9,4.861658125432e-02
220,15,9,4.172864018677e-02
220,16,9,3.986578404475e-02
220,17,9,4.404046443994e-02
220,18,9,5.398304660779e-02
220,19,9,6.807660091447e-02
220,20,9,8.376665766817e-02
220,21,9,9.826732727091e-02
220,22,9,1.092249129838e-01
220,23,9,1.150742549850e-01
220,24,9,1.150742549850e-01
220,25,9,1.092249129838e-01
220,26,9,9.826732727091e-02
220,27,9,8.376665766817e-02
220,28,9,6.807660091447e-02
220,29,9,5.398304660779e-02
220,30,9,4.404046443994e-02
220,31,9,3.986578404475e-02
220,32,9,4.172864018677e-02
220,33,9,4.861658125432e-02
220,34,9,5.869174928028e-02
220,35,9,6.988192033084e-02
220,36,9,8.035390157119e-02
220,37,9,8.874890560572e-02
220,38,9,9.420230184628e-02
220,39,9,9.624500033840e-02
220,40,9,9.468289760217e-02
220,41,9,8.950988191888e-02
220,42,9,8.086660196378e-02
220,43,9,6.903104743313e-02
220,44,9,5.441986833845e-02
220,45,9,3.758422320922e-02
220,46,9,1.919257826575e-02
220,47,9,0.000000000000e+00
220,0,10,0.000000000000e+00
220,1,10,1.830511135743e-02
220,2,10,3.587004805497e-02
220,3,10,5.198623361307e-02
220,4,10,6.600531455480e-02
220,5,10,7.736231866474e-02
220,6,10,8.559266307898e-02
220,7,10,9.034646760469e-02
220,8,10,9.140991262793e-02
220,9,10,8.874890560572e-02
220,10,10,8.258896898571e-02
220,11,10,7.352996159252e-02
220,12,10,6.266248284801e-02
220,13,10,5.161340849899e-02
220,14,10,4.242497432914e-02
220,15,10,3.719904532508e-02
220,16,10,3.753784126531e-02
220,17,10,4.395986495284e-02
220,18,10,5.557504947849e-02
220,19,10,7.025280590559e-02
220,20,10,8.527778888243e-02
220,21,10,9.818741655303e-02
220,22,10,1.073516786552e-01
220,23,10,1.120313751397e-01
220,24,10,1.120313751397e-01
220,25,10,1.073516786552e-01
220,26,10,9.818741655303e-02
220,27,10,8.527778888243e-02
220,28,10,7.025280590559e-02
220,29,10,5.557504947849e-02
220,30,10,4.395986495284e-02
220,31,10,3.753784126531e-02
220,32,10,3.719904532508e-02
220,33,10,4.242497432914e-02
220,34,10,5.161340849899e-02
220,35,10,6.266248284801e-02
220,36,10,7.352996159252e-02
220,37,10,8.258896898571e-02
220,38,10,8.874890560572e-02
220,39,10,9.140991262793e-02
220,40,10,9.034646760469e-02
220,41,10,8.559266307898e-02
220,42,10,7.736231866474e-02
220,43,10,6.600531455480e-02
220,44,10,5.198623361307e-02
220,45,10,3.587004805497e-02
220,46,10,1.830511135743e-02
220,47,10,0.000000000000e+00
220,0,11,0.000000000000e+00
220,1,11,1.701326376603e-02
220,2,11,3.335340172612e-02
220,3,11,4.836288123723e-02
220,4,11,6.141565832938e-02
220,5,11,7.193431206178e-02
220,6,11,7.941112653616e-02
220,7,11,8.343903550526e-02
220,8,11,8.376188926532e-02
220,9,11,8.035390157119e-02
220,10,11,7.352996159252e-02
220,11,11,6.406759714125e-02
220,12,11,5.329031981395e-02
220,13,11,4.303447816274e-02
220,14,11,3.542122707525e-02
220,15,11,3.240647565230e-02
220,16,11,3.519174034651e-02
220,17,11,4.371187904079e-02
220,18,11,5.648294127904e-02
220,19,11,7.099501376068e-02
220,20,11,8.455751370605e-02
220,21,11,9.519498108673e-02
220,22,11,1.020955707145e-01
220,23,11,1.053725421434e-01
220,24,11,1.053725421434e-01
220,25,11,1.020955707145e-01
220,26,11,9.519498108673e-02
220,27,11,8.455751370605e-02
220,28,11,7.099501376068e-02
220,29,11,5.648294127904e-02
220,30,11,4.371187904079e-02
220,31,11,3.519174034651e-02
220,32,11,3.240647565230e-02
220,33,11,3.542122707525e-02
220,34,11,4.303447816274e-02
220,35,11,5.329031981395e-02
220,36,11,6.406759714125e-02
220,37,11,7.352996159252e-02
220,38,11,8.035390157119e-02
220,39,11,8.376188926532e-02
220,40,11,8.343903550526e-02
220,41,11,7.941112653616e-02
220,42,11,7.193431206178e-02
220,43,11,6.141565832938e-02
220,44,11,4.836288123723e-02
220,45,11,3.335340172612e-02
220,46,11,1.701326376603e-02
220,47,11,0.000000000000e+00
220,0,12,0.000000000000e+00
220,1,12,1.542843933827e-02
220,2,12,3.024733918360e-02
220,3,12,4.384773249000e-02
220,4,12,5.562651413370e-02
220,5,12,6.500141684049e-02
220,6,12,7.144125579944e-02
220,7,12,7.451769729252e-02
220,8,12,7.398409645805e-02
220,9,12,6.988192033084e-02
220,10,12,6.266248284801e-02
220,11,12,5.329031981395e-02
220,12,12,4.327050419629e-02
220,13,12,3.453017106478e-02
220,14,12,2.910376406294e-02
220,15,12,2.863626025012e-02
220,16,12,3.382423935239e-02
220,17,12,4.402167201427e-02
220,18,12,5.726676123533e-02
220,19,12,7.085603785494e-02
220,20,12,8.230285967358e-02
220,21,12,9.022167070873e-02
220,22,12,9.462149648719e-02
220,23,12,9.640608040225e-02
220,24,12,9.640608040225e-02
220,25,12,9.462149648719e-02
220,26,12,9.022167070873e-02
220,27,12,8.230285967358e-02
220,28,12,7.085603785494e-02
220,29,12,5.726676123533e-02
220,30,12,4.402167201427e-02
220,31,12,3.382423935239e-02
220,32,12,2.863626025012e-02
220,33,12,2.910376406294e-02
220,34,12,3.453017106478e-02
220,35,12,4.327050419629e-02
220,36,12,5.329031981395e-02
220,37,12,6.266248284801e-02
220,38,12,6.988192033084e-02
220,39,12,7.398409645805e-02
220,40,12,7.451769729252e-02
220,41,12,7.144125579944e-02
220,42,12,6.500141684049e-02
220,43,12,5.562651413370e-02
220,44,12,4.384773249000e-02
220,45,12,3.024733918360e-02
220,46,12,1.542843933827e-02
220,47,12,0.000000000000e+00
220,0,13,0.000000000000e+00
220,1,13,1.366908662171e-02
220,2,13,2.678248550155e-02
220,3,13,3.877503270146e-02
220,4,13,4.907192984657e-02
220,5,13,5.710635378112e-02
220,6,13,6.236153444152e-02
220,7,13,6.444108744951e-02
220,8,13,6.316644222752e-02
220,9,13,5.869174928028e-02
220,10,13,5.161340849899e-02
220,11,13,4.303447816274e-02
220,12,13,3.453017106478e-02
220,13,13,2.796185637625e-02
220,14,13,2.511736120436e-02
220,15,13,2.722160168805e-02
220,16,13,3.445332286593e-02
220,17,13,4.568364475209e-02
220,18,13,5.865350840124e-02
220,19,13,7.066349622372e-02
220,20,13,7.956869594496e-02
220,21,13,8.459998941755e-02
220,22,13,8.650551765632e-02
220,23,13,8.684872694250e-02
220,24,13,8.684872694250e-02
220,25,13,8.650551765632e-02
220,26,13,8.459998941755e-02
220,27,13,7.956869594496e-02
220,28,13,7.066349622372e-02
220,29,13,5.865350840124e-02
220,30,13,4.568364475209e-02
220,31,13,3.445332286593e-02
220,32,13,2.722160168805e-02
220,33,13,2.511736120436e-02
220,34,13,2.796185637625e-02
220,35,13,3.453017106478e-02
220,36,13,4.303447816274e-02
220,37,13,5.161340849899e-02
220,38,13,5.869174928028e-02
220,39,13,6.316644222752e-02
220,40,13,6.444108744951e-02
220,41,13,6.236153444152e-02
220,42,13,5.710635378112e-02
220,43,13,4.907192984657e-02
220,44,13,3.877503270146e-02
220,45,13,2.678248550155e-02
220,46,13,1.366908662171e-02
220,47,13,0.000000000000e+00
220,0,14,0.000000000000e+00
220,1,14,1.186508539902e-02
220,2,14,2.322070744514e-02
220,3,14,3.354620631783e-02
220,4,14,4.231080257105e-02
220,5,14,4.899687513733e-02
220,6,14,5.315098183172e-02
220,7,14,5.446219465898e-02
220,8,14,5.286012430184e-02
220,9,14,4.861658125432e-02
220,10,14,4.242497432914e-02
220,11,14,3.542122707525e-02
220,12,14,2.910376406294e-02
220,13,14,2.511736120436e-02
220,14,14,2.489709590190e-02
220,15,14,2.922844927139e-02
220,16,14,3.785673344839e-02
220,17,14,4.933967014983e-02
220,18,14,6.132364113098e-02
220,19,14,7.128067593867e-02
220,20,14,7.747982494099e-02
220,21,14,7.972045084477e-02
220,22,14,7.934672406395e-02
220,23,14,7.841244441498e-02
220,24,14,7.841244441498e-02
220,25,14,7.934672406395e-02
220,26,14,7.972045084477e-02
220,27,14,7.747982494099e-02
220,28,14,7.128067593867e-02
220,29,14,6.132364113098e-02
220,30,14,4.933967014983e-02
220,31,14,3.785673344839e-02
220,32,14,2.922844927139e-02
220,33,14,2.489709590190e-02
220,34,14,2.511736120436e-02
220,35,14,2.910376406294e-02
220,36,14,3.542122707525e-02
220,37,14,4.242497432914e-02
220,38,14,4.861658125432e-02
220,39,14,5.286012430184e-02
220,40,14,5.446219465898e-02
220,41,14,5.315098183172e-02
220,42,14,4.899687513733e-02
220,43,14,4.231080257105e-02
220,44,14,3.354620631783e-02
220,45,14,2.322070744514e-02
220,46,14,1.186508539902e-02
220,47,14,0.000000000000e+00
220,0,15,0.000000000000e+00
220,1,15,1.017202905943e-02
220,2,15,1.988595172140e-02
220,3,15,2.867889396685e-02
220,4,15,3.609036334439e-02
220,5,15,4.168991726810e-02
220,6,15,4.512820200755e-02
220,7,15,4.620747797758e-02
220,8,15,4.496142477635e-02
220,9,15,4.172864018677e-02
220,10,15,3.719904532508e-02
220,11,15,3.240647565230e-02
220,12,15,2.863626025012e-02
220,13,15,2.722160168805e-02
220,14,15,2.922844927139e-02
220,15,15,3.508114538343e-02
220,16,15,4.425029062516e-02
220,17,15,5.517713491206e-02
220,18,15,6.559145911000e-02
220,19,15,7.324196860554e-02
220,20,15,7.681147380667e-02
220,21,15,7.656291873848e-02
220,22,15,7.426428743043e-02
220,23,15,7.228454267354e-02
220,24,15,7.228454267354e-02
220,25,15,7.426428743043e-02
220,26,15,7.656291873848e-02
220,27,15,7.681147380667e-02
220,28,15,7.324196860554e-02
220,29,15,6.559145911000e-02
220,30,15,5.517713491206e-02
220,31,15,4.425029062516e-02
220,32,15,3.508114538343e-02
220,33,15,2.922844927139e-02
220,34,15,2.722160168805e-02
220,35,15,2.863626025012e-02
220,36,15,3.240647565230e-02
220,37,15,3.719904532508e-02
220,38,15,4.172864018677e-02
220,39,15,4.496142477635e-02
220,40,15,4.620747797758e-02
220,41,15,4.512820200755e-02
220,42,15,4.168991726810e-02
220,43,15,3.609036334439e-02
220,44,15,2.867889396685e-02
220,45,15,1.988595172140e-02
220,46,15,1.017202905943e-02
220,47,15,0.000000000000e+00
220,0,16,0.000000000000e+00
220,1,16,8.794743852997e-03
220,2,16,1.720545395135e-02
220,3,16,2.485264487511e-02
220,4,16,3.137407051960e-02
220,5,16,3.645068563288e-02
220,6,16,3.984625437868e-02
220,7,16,4.145643617738e-02
220,8,16,4.136030623528e-02
220,9,16,3.986578404475e-02
220,10,16,3.753784126531e-02
220,11,16,3.519174034651e-02
220,12,16,3.382423935239e-02
220,13,16,3.445332286593e-02
220,14,16,3.785673344839e-02
220,15,16,4.425029062516e-02
220,16,16,5.301780166442e-02
220,17,16,6.265874991384e-02
220,18,16,7.110278540939e-02
220,19,16,7.640514154464e-02
220,20,16,7.760059666923e-02
220,21,16,7.528103765891e-02
220,22,16,7.146926891157e-02
220,23,16,6.869564586823e-02
220,24,16,6.869564586823e-02
220,25,16,7.146926891157e-02
220,26,16,7.528103765891e-02
220,27,16,7.760059666923e-02
220,28,16,7.640514154464e-02
220,29,16,7.110278540939e-02
220,30,16,6.265874991384e-02
220,31,16,5.301780166442e-02
220,32,16,4.425029062516e-02
220,33,16,3.785673344839e-02
220,34,16,3.445332286593e-02
220,35,16,3.382423935239e-02
220,36,16,3.519174034651e-02
220,37,16,3.753784126531e-02
220,38,16,3.986578404475e-02
220,39,16,4.136030623528e-02
220,40,16,4.145643617738e-02
220,41,16,3.984625437868e-02
220,42,16,3.645068563288e-02
220,43,16,3.137407051960e-02
220,44,16,2.485264487511e-02
220,45,16,1.720545395135e-02
220,46,16,8.794743852997e-03
220,47,16,0.000000000000e+00
220,0,17,0.000000000000e+00
220,1,17,8.000228521625e-03
220,2,17,1.572126777849e-02
220,3,17,2.289232035747e-02
220,4,17,2.926233630269e-02
220,5,17,3.461586586586e-02
220,6,17,3.879324688507e-02
220,7,17,4.171448364723e-02
220,8,17,4.340728786183e-02
220,9,17,4.404046443994e-02
220,10,17,4.395986495284e-02
220,11,17,4.371187904079e-02
220,12,17,4.402167201427e-02
220,13,17,4.568364475209e-02
220,14,17,4.933967014983e-02
220,15,17,5.517713491206e-02
220,16,17,6.265874991384e-02
220,17,17,7.045563065097e-02
220,18,17,7.673600383090e-02
220,19,17,7.982332849769e-02
220,20,17,7.900414479658e-02
220,21,17,7.506323919194e-02
220,22,17,7.013707677894e-02
220,23,17,6.680156876208e-02
220,24,17,6.680156876208e-02
220,25,17,7.013707677894e-02
220,26,17,7.506323919194e-02
220,27,17,7.900414479658e-02
220,28,17,7.982332849769e-02
220,29,17,7.673600383090e-02
220,30,17,7.045563065097e-02
220,31,17,6.265874991384e-02
220,32,17,5.517713491206e-02
220,33,17,4.933967014983e-02
220,34,17,4.568364475209e-02
220,35,17,4.402167201427e-02
220,36,17,4.371187904079e-02
220,37,17,4.395986495284e-02
220,38,17,4.404046443994e-02
220,39,17,4.340728786183e-02
220,40,17,4.171448364723e-02
220,41,17,3.879324688507e-02
220,42,17,3.461586586586e-02
220,43,17,2.926233630269e-02
220,44,17,2.289232035747e-02
220,45,17,1.572126777849e-02
220,46,17,8.000228521625e-03
220,47,17,0.000000000000e+00
220,0,18,0.000000000000e+00
220,1,18,8.080567682770e-03
220,2,18,1.600234051794e-02
220,3,18,2.360681736406e-02
220,4,18,3.073562364187e-02
220,5,18,3.723000647391e-02
220,6,18,4.293185521898e-02
220,7,18,4.769129283747e-02
220,8,18,5.138922204084e-02
220,9,18,5.398304660779e-02
220,10,18,5.557504947849e-02
220,11,18,5.648294127904e-02
220,12,18,5.726676123533e-02
220,13,18,5.865350840124e-02
220,14,18,6.132364113098e-02
220,15,18,6.559145911000e-02
220,16,18,7.110278540939e-02
220,17,18,7.673600383090e-02
220,18,18,8.086579451520e-02
220,19,18,8.200007639193e-02
220,20,18,7.956567277747e-02
220,21,18,7.442483934668e-02
220,22,18,6.872699758387e-02
220,23,18,6.502021722151e-02
220,24,18,6.502021722151e-02
220,25,18,6.872699758387e-02
220,26,18,7.442483934668e-02
220,27,18,7.956567277747e-02
220,28,18,8.200007639193e-02
220,29,18,8.086579451520e-02
220,30,18,7.673600383090e-02
220,31,18,7.110278540939e-02
220,32,18,6.559145911000e-02
220,33,18,6.132364113098e-02
220,34,18,5.865350840124e-02
220,35,18,5.726676123533e-02
220,36,18,5.648294127904e-02
220,37,18,5.557504947849e-02
220,38,18,5.398304660779e-02
220,39,18,5.138922204084e-02
220,40,18,4.769129283747e-02
220,41,18,4.293185521898e-02
220,42,18,3.723000647391e-02
220,43,18,3.073562364187e-02
220,44,18,2.360681736406e-02
220,45,18,1.600234051794e-02
220,46,18,8.080567682770e-03
220,47,18,0.000000000000e+00
220,0,19,0.000000000000e+00
220,1,19,9.236644199080e-03
220,2,19,1.841273887594e-02
220,3,19,2.744781858201e-02
220,4,19,3.622184392704e-02
220,5,19,4.455790091627e-02
220,6,19,5.221292068584e-02
220,7,19,5.888645309187e-02
220,8,19,6.426010668837e-02
220,9,19,6.807660091447e-02
220,10,19,7.025280590559e-02
220,11,19,7.099501376068e-02
220,12,19,7.085603785494e-02
220,13,19,7.066349622372e-02
220,14,19,7.128067593867e-02
220,15,19,7.324196860554e-02
220,16,19,7.640514154464e-02
220,17,19,7.982332849769e-02
220,18,19,8.200007639193e-02
220,19,19,8.152817022667e-02
220,20,19,7.787552666676e-02
220,21,19,7.189905183578e-02
220,22,19,6.570184093546e-02
220,23,19,6.176815019513e-02
220,24,19,6.176815019513e-02
220,25,19,6.570184093546e-02
220,26,19,7.189905183578e-02
220,27,19,7.787552666676e-02
220,28,19,8.152817022667e-02
220,29,19,8.200007639193e-02
220,30,19,7.982332849769e-02
220,31,19,7.640514154464e-02
220,32,19,7.324196860554e-02
220,33,19,7.128067593867e-02
220,34,19,7.066349622372e-02
220,35,19,7.085603785494e-02
220,36,19,7.099501376068e-02
220,37,19,7.025280590559e-02
220,38,19,6.807660091447e-02
220,39,19,6.426010668837e-02
220,40,19,5.888645309187e-02
220,41,19,5.221292068584e-02
220,42,19,4.455790091627e-02
220,43,19,3.622184392704e-02
220,44,19,2.744781858201e-02
220,45,19,1.841273887594e-02
220,46,19,9.236644199080e-03
220,47,19,0.000000000000e+00
220,0,20,0.000000000000e+00
220,1,20,1.141044468862e-02
220,2,20,2.279736736666e-02
220,3,20,3.409125894481e-02
220,4,20,4.513595052805e-02
220,5,20,5.566017766489e-02
220,6,20,6.527104060226e-02
220,7,20,7.348145315185e-02
220,8,20,7.978289610548e-02
220,9,20,8.376665766817e-02
220,10,20,8.527778888243e-02
220,11,20,8.455751370605e-02
220,12,20,8.230285967358e-02
220,13,20,7.956869594496e-02
220,14,20,7.747982494099e-02
220,15,20,7.681147380667e-02
220,16,20,7.760059666923e-02
220,17,20,7.900414479658e-02
220,18,20,7.956567277747e-02
220,19,20,7.787552666676e-02
220,20,20,7.337157420737e-02
220,21,20,6.685772315189e-02
220,22,20,6.036603716836e-02
220,23,20,5.630846867827e-02
220,24,20,5.630846867827e-02
220,25,20,6.036603716836e-02
220,26,20,6.685772315189e-02
220,27,20,7.337157420737e-02
220,28,20,7.787552666676e-02
220,29,20,7.956567277747e-02
220,30,20,7.900414479658e-02
220,31,20,7.760059666923e-02
220,32,20,7.681147380667e-02
220,33,20,7.747982494099e-02
220,34,20,7.956869594496e-02
220,35,20,8.230285967358e-02
220,36,20,8.455751370605e-02
220,37,20,8.527778888243e-02
220,38,20,8.376665766817e-02
220,39,20,7.978289610548e-02
220,40,20,7.348145315185e-02
220,41,20,6.527104060226e-02
220,42,20,5.566017766489e-02
220,43,20,4.513595052805e-02
220,44,20,3.409125894481e-02
220,45,20,2.279736736666e-02
220,46,20,1.141044468862e-02
220,47,20,0.000000000000e+00
220,0,21,0.000000000000e+00
220,1,21,1.416650769720e-02
220,2,21,2.827429592441e-02
220,3,21,4.219503126786e-02
220,4,21,5.567391190534e-02
220,5,21,6.829837646482e-02
220,6,21,7.950492262314e-02
220,7,21,8.863494841352e-02
220,8,21,9.504530285686e-02
220,9,21,9.826732727091e-02
220,10,21,9.818741655303e-02
220,11,21,9.519498108673e-02
220,12,21,9.022167070873e-02
220,13,21,8.459998941755e-02
220,14,21,7.972045084477e-02
220,15,21,7.656291873848e-02
220,16,21,7.528103765891e-02
220,17,21,7.506323919194e-02
220,18,21,7.442483934668e-02
220,19,21,7.189905183578e-02
220,20,21,6.685772315189e-02
220,21,21,6.003559972648e-02
220,22,21,5.339387193604e-02
220,23,21,4.928083337162e-02
220,24,21,4.928083337162e-02
220,25,21,5.339387193604e-02
220,26,21,6.003559972648e-02
220,27,21,6.685772315189e-02
220,28,21,7.189905183578e-02
220,29,21,7.442483934668e-02
220,30,21,7.506323919194e-02
220,31,21,7.528103765891e-02
220,32,21,7.656291873848e-02
220,33,21,7.972045084477e-02
220,34,21,8.459998941755e-02
220,35,21,9.022167070873e-02
220,36,21,9.519498108673e-02
220,37,21,9.818741655303e-02
220,38,21,9.826732727091e-02
220,39,21,9.504530285686e-02
220,40,21,8.863494841352e-02
220,41,21,7.950492262314e-02
220,42,21,6.829837646482e-02
220,43,21,5.567391190534e-02
220,44,21,4.219503126786e-02
220,45,21,2.827429592441e-02
220,46,21,1.416650769720e-02
220,47,21,0.000000000000e+00
220,0,22,0.000000000000e+00
220,1,22,1.674188953904e-02
220,2,22,3.334885682913e-02
220,3,22,4.960048881978e-02
220,4,22,6.512513563267e-02
220,5,22,7.937170083057e-02
220,6,22,9.163294404664e-02
220,7,22,1.011283558533e-01
220,8,22,1.071455509910e-01
220,9,22,1.092249129838e-01
220,10,22,1.073516786552e-01
220,11,22,1.020955707145e-01
220,12,22,9.462149648719e-02
220,13,22,8.650551765632e-02
220,14,22,7.934672406395e-02
220,15,22,7.426428743043e-02
220,16,22,7.146926891157e-02
220,17,22,7.013707677894e-02
220,18,22,6.872699758387e-02
220,19,22,6.570184093546e-02
220,20,22,6.036603716836e-02
220,21,22,5.339387193604e-02
220,22,22,4.669176757244e-02
220,23,22,4.256219009694e-02
220,24,22,4.256219009694e-02
220,25,22,4.669176757244e-02
220,26,22,5.339387193604e-02
220,27,22,6.036603716836e-02
220,28,22,6.570184093546e-02
220,29,22,6.872699758387e-02
220,30,22,7.013707677894e-02
220,31,22,7.146926891157e-02
220,32,22,7.426428743043e-02
220,33,22,7.934672406395e-02
220,34,22,8.650551765632e-02
220,35,22,9.462149648719e-02
220,36,22,1.020955707145e-01
